time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2020-05-24T00:00:00.0000000Z,2020-05-25T00:00:00.0000000Z,2020-05-24T00:09:40.0630000Z,2020-05-24T23:33:30.8710000Z,0.0025518,0.002558,0.0024846,0.0024846,4827068.11435323,54
2020-05-25T00:00:00.0000000Z,2020-05-26T00:00:00.0000000Z,2020-05-25T00:00:09.6970000Z,2020-05-25T23:12:56.8250000Z,0.0024431,0.0025334,0.0024431,0.0025171,628221.51124992,25
2020-05-26T00:00:00.0000000Z,2020-05-27T00:00:00.0000000Z,2020-05-26T02:39:11.3790000Z,2020-05-26T23:39:13.4720000Z,0.0025311,0.002553,0.0024783,0.0024868,6201100.33274777,121
2020-05-27T00:00:00.0000000Z,2020-05-28T00:00:00.0000000Z,2020-05-27T00:38:09.2420000Z,2020-05-27T23:49:13.2270000Z,0.0024868,0.0025449,0.0024537,0.0025212,36715053.18311341,529
2020-05-28T00:00:00.0000000Z,2020-05-29T00:00:00.0000000Z,2020-05-28T00:27:39.9530000Z,2020-05-28T23:37:00.8460000Z,0.0024944,0.0025613,0.002491,0.0025378,13194675.66519099,224
2020-05-29T00:00:00.0000000Z,2020-05-30T00:00:00.0000000Z,2020-05-29T00:47:19.0800000Z,2020-05-29T22:54:10.1990000Z,0.0025418,0.0025418,0.0024987,0.0025175,6097425.8387137,72
2020-05-30T00:00:00.0000000Z,2020-05-31T00:00:00.0000000Z,2020-05-30T01:31:32.3020000Z,2020-05-30T23:45:02.5370000Z,0.0025414,0.0026401,0.0025404,0.0026296,12843511.80540102,212
2020-05-31T00:00:00.0000000Z,2020-06-01T00:00:00.0000000Z,2020-05-31T00:07:26.7560000Z,2020-05-31T23:42:41.6610000Z,0.0025992,0.0026235,0.002531,0.0025378,7633768.78626135,110
2020-06-01T00:00:00.0000000Z,2020-06-02T00:00:00.0000000Z,2020-06-01T00:17:16.1520000Z,2020-06-01T23:47:43.8500000Z,0.0025567,0.0026962,0.0025403,0.0026741,8054255.22826121,187
2020-06-02T00:00:00.0000000Z,2020-06-03T00:00:00.0000000Z,2020-06-02T00:07:20.1120000Z,2020-06-02T23:54:28.2970000Z,0.0026463,0.0026641,0.0024974,0.0025528,28617915.13201452,284
2020-06-03T00:00:00.0000000Z,2020-06-04T00:00:00.0000000Z,2020-06-03T01:23:07.2310000Z,2020-06-03T23:35:22.0390000Z,0.0025656,0.0025963,0.0025351,0.002596,13046032.22240818,163
2020-06-04T00:00:00.0000000Z,2020-06-05T00:00:00.0000000Z,2020-06-04T00:59:22.0120000Z,2020-06-04T23:40:35.7680000Z,0.0025928,0.0026772,0.002536,0.0026772,15429081.1805392,199
2020-06-05T00:00:00.0000000Z,2020-06-06T00:00:00.0000000Z,2020-06-05T00:09:38.0990000Z,2020-06-05T22:56:44.3470000Z,0.0026286,0.0026286,0.0025425,0.0025961,5231953.0941325,101
2020-06-06T00:00:00.0000000Z,2020-06-07T00:00:00.0000000Z,2020-06-06T00:10:41.1540000Z,2020-06-06T21:42:55.1710000Z,0.0025644,0.0025942,0.0025505,0.0025731,2564321.00326928,68
2020-06-07T00:00:00.0000000Z,2020-06-08T00:00:00.0000000Z,2020-06-07T00:26:28.0460000Z,2020-06-07T23:58:13.8280000Z,0.0025923,0.0026232,0.0025555,0.0026034,5059766.76360726,98
2020-06-08T00:00:00.0000000Z,2020-06-09T00:00:00.0000000Z,2020-06-08T00:00:54.1820000Z,2020-06-08T23:10:18.2900000Z,0.0025868,0.0026177,0.0025504,0.002573,1746346.42455349,75
2020-06-09T00:00:00.0000000Z,2020-06-10T00:00:00.0000000Z,2020-06-09T00:24:12.6920000Z,2020-06-09T22:17:32.8050000Z,0.002526,0.0025895,0.0025251,0.0025685,3064806.77117925,88
2020-06-10T00:00:00.0000000Z,2020-06-11T00:00:00.0000000Z,2020-06-10T01:01:53.6340000Z,2020-06-10T23:53:03.0530000Z,0.002578,0.0026395,0.0025354,0.0025879,5759703.13759062,54
2020-06-11T00:00:00.0000000Z,2020-06-12T00:00:00.0000000Z,2020-06-11T00:09:51.3510000Z,2020-06-11T23:25:27.2210000Z,0.0025929,0.0026438,0.0024257,0.0024298,6269415.69136582,153
2020-06-12T00:00:00.0000000Z,2020-06-13T00:00:00.0000000Z,2020-06-12T04:44:36.8930000Z,2020-06-12T23:32:46.8600000Z,0.0024852,0.0025425,0.0024698,0.0024905,2335440.18635034,51
2020-06-13T00:00:00.0000000Z,2020-06-14T00:00:00.0000000Z,2020-06-13T08:07:12.2450000Z,2020-06-13T23:33:38.4050000Z,0.0025202,0.0025285,0.0024982,0.0025079,4990983.9659298,99
2020-06-14T00:00:00.0000000Z,2020-06-15T00:00:00.0000000Z,2020-06-14T00:44:38.9730000Z,2020-06-14T23:33:46.6550000Z,0.0025215,0.0025432,0.0024846,0.0025045,1361104.73714767,45
2020-06-15T00:00:00.0000000Z,2020-06-16T00:00:00.0000000Z,2020-06-15T02:27:29.9430000Z,2020-06-15T23:32:29.0920000Z,0.0024725,0.002514,0.0023758,0.002467,6625265.20955704,91
2020-06-16T00:00:00.0000000Z,2020-06-17T00:00:00.0000000Z,2020-06-16T00:59:27.4940000Z,2020-06-16T23:51:06.1340000Z,0.002477,0.0025097,0.0024209,0.0024781,19485070.10658983,207
2020-06-17T00:00:00.0000000Z,2020-06-18T00:00:00.0000000Z,2020-06-17T00:03:35.8000000Z,2020-06-17T23:57:14.0940000Z,0.0024781,0.0025376,0.0024131,0.0024746,23150513.84869945,433
2020-06-18T00:00:00.0000000Z,2020-06-19T00:00:00.0000000Z,2020-06-18T02:50:22.2940000Z,2020-06-18T23:08:53.1780000Z,0.0024606,0.002487,0.0024365,0.0024468,2028527.10772078,51
2020-06-19T00:00:00.0000000Z,2020-06-20T00:00:00.0000000Z,2020-06-19T00:57:23.6960000Z,2020-06-19T23:47:44.5710000Z,0.0024556,0.0025113,0.0024287,0.00243,3743197.43891235,146
2020-06-20T00:00:00.0000000Z,2020-06-21T00:00:00.0000000Z,2020-06-20T01:06:06.4380000Z,2020-06-20T23:37:39.7700000Z,0.0024302,0.0025149,0.0024263,0.002447,4842004.44922824,91
2020-06-21T00:00:00.0000000Z,2020-06-22T00:00:00.0000000Z,2020-06-21T00:13:00.1300000Z,2020-06-21T23:52:54.5590000Z,0.0025147,0.0025147,0.002435,0.002435,3762262.27451504,85
2020-06-22T00:00:00.0000000Z,2020-06-23T00:00:00.0000000Z,2020-06-22T00:01:39.9310000Z,2020-06-22T21:08:46.4680000Z,0.002435,0.0025147,0.002435,0.0024827,6458453.54950488,122
2020-06-23T00:00:00.0000000Z,2020-06-24T00:00:00.0000000Z,2020-06-23T01:24:29.9830000Z,2020-06-23T20:37:24.8030000Z,0.0024814,0.0025298,0.002417,0.0024581,3928650.66609725,82
2020-06-24T00:00:00.0000000Z,2020-06-25T00:00:00.0000000Z,2020-06-24T02:24:59.5120000Z,2020-06-24T23:29:15.7070000Z,0.0024546,0.0025085,0.0023751,0.0024266,4508506.7285808,77
2020-06-25T00:00:00.0000000Z,2020-06-26T00:00:00.0000000Z,2020-06-25T00:47:36.7620000Z,2020-06-25T21:36:01.3810000Z,0.0024248,0.0024598,0.0023674,0.0024097,3843709.707106,88
2020-06-26T00:00:00.0000000Z,2020-06-27T00:00:00.0000000Z,2020-06-26T00:52:37.0750000Z,2020-06-26T20:22:46.2440000Z,0.0024097,0.0024097,0.0023381,0.0023487,1600576.8436565,47
2020-06-27T00:00:00.0000000Z,2020-06-28T00:00:00.0000000Z,2020-06-27T00:27:47.6630000Z,2020-06-27T21:56:50.9470000Z,0.0023487,0.0023726,0.0022587,0.0023002,964848.47893585,33
2020-06-28T00:00:00.0000000Z,2020-06-29T00:00:00.0000000Z,2020-06-28T02:29:08.1430000Z,2020-06-28T21:42:33.1260000Z,0.0023019,0.0023343,0.0022722,0.0023319,1589235.60320627,60
2020-06-29T00:00:00.0000000Z,2020-06-30T00:00:00.0000000Z,2020-06-29T01:01:33.0340000Z,2020-06-29T22:37:50.1010000Z,0.0023327,0.0023328,0.0022786,0.0023069,2206989.37295833,49
2020-06-30T00:00:00.0000000Z,2020-07-01T00:00:00.0000000Z,2020-06-30T01:42:32.4000000Z,2020-06-30T22:25:57.6660000Z,0.0023185,0.0023581,0.0022961,0.0023029,1930118.2784923,41
2020-07-01T00:00:00.0000000Z,2020-07-02T00:00:00.0000000Z,2020-07-01T00:29:15.4180000Z,2020-07-01T21:41:34.7210000Z,0.0023047,0.0024001,0.0023029,0.0023901,3725228.08221767,47
2020-07-02T00:00:00.0000000Z,2020-07-03T00:00:00.0000000Z,2020-07-02T02:03:51.6650000Z,2020-07-02T20:52:01.2920000Z,0.0023267,0.0023688,0.0022986,0.0023054,943967.69495118,59
2020-07-03T00:00:00.0000000Z,2020-07-04T00:00:00.0000000Z,2020-07-03T05:33:52.8330000Z,2020-07-03T22:45:51.0030000Z,0.0023201,0.0023359,0.0022695,0.0023346,5690150.02801457,41
2020-07-04T00:00:00.0000000Z,2020-07-05T00:00:00.0000000Z,2020-07-04T00:46:33.7110000Z,2020-07-04T23:32:57.8810000Z,0.0023008,0.0023432,0.0023008,0.0023248,622125.99265662,21
2020-07-05T00:00:00.0000000Z,2020-07-06T00:00:00.0000000Z,2020-07-05T01:57:08.6690000Z,2020-07-05T23:36:36.1780000Z,0.0023268,0.0023537,0.0022852,0.002313,3992363.29462786,72
2020-07-06T00:00:00.0000000Z,2020-07-07T00:00:00.0000000Z,2020-07-06T06:10:18.9920000Z,2020-07-06T23:57:14.5810000Z,0.0023135,0.00264,0.0023135,0.0026367,13112621.49341593,198
2020-07-07T00:00:00.0000000Z,2020-07-08T00:00:00.0000000Z,2020-07-07T00:02:21.6450000Z,2020-07-07T23:59:40.2460000Z,0.0026225,0.0033121,0.002592,0.003112,146087075.61533746,1634
2020-07-08T00:00:00.0000000Z,2020-07-09T00:00:00.0000000Z,2020-07-08T00:00:29.2960000Z,2020-07-08T23:58:10.5090000Z,0.0031436,0.006,0.003054,0.004747,931284858.5759184,9448
2020-07-09T00:00:00.0000000Z,2020-07-10T00:00:00.0000000Z,2020-07-09T00:00:34.8270000Z,2020-07-09T23:59:50.0510000Z,0.0047697,0.005068,0.0040434,0.0043179,307675312.41838455,4080
2020-07-10T00:00:00.0000000Z,2020-07-11T00:00:00.0000000Z,2020-07-10T00:00:02.3840000Z,2020-07-10T23:59:56.0100000Z,0.0043179,0.0043529,0.0023317,0.003521,594772235.7830791,5309
2020-07-11T00:00:00.0000000Z,2020-07-12T00:00:00.0000000Z,2020-07-11T00:01:30.6270000Z,2020-07-11T23:59:46.5800000Z,0.0035352,0.0040006,0.0034564,0.0038064,133749317.408411,1754
2020-07-12T00:00:00.0000000Z,2020-07-13T00:00:00.0000000Z,2020-07-12T00:06:32.1890000Z,2020-07-12T23:58:47.9910000Z,0.0038381,0.003847,0.0036,0.0036492,95721823.67974684,1022
2020-07-13T00:00:00.0000000Z,2020-07-14T00:00:00.0000000Z,2020-07-13T00:12:00.2300000Z,2020-07-13T23:56:33.7530000Z,0.003613,0.0036295,0.002566,0.003164,285431920.5143476,2197
2020-07-14T00:00:00.0000000Z,2020-07-15T00:00:00.0000000Z,2020-07-14T00:04:02.3680000Z,2020-07-14T23:55:18.4570000Z,0.003143,0.0033764,0.0030001,0.0033008,119001579.14546779,1160
2020-07-15T00:00:00.0000000Z,2020-07-16T00:00:00.0000000Z,2020-07-15T00:02:16.7170000Z,2020-07-15T23:44:31.1180000Z,0.0032804,0.003363,0.003048,0.0030934,69411081.16050726,701
2020-07-16T00:00:00.0000000Z,2020-07-17T00:00:00.0000000Z,2020-07-16T00:23:40.3310000Z,2020-07-16T23:47:07.7020000Z,0.0030678,0.0030889,0.0028619,0.0029955,95358373.6284261,806
2020-07-17T00:00:00.0000000Z,2020-07-18T00:00:00.0000000Z,2020-07-17T00:06:34.4220000Z,2020-07-17T23:49:51.6900000Z,0.0030239,0.0030853,0.0029,0.0030555,50411302.94939231,550
2020-07-18T00:00:00.0000000Z,2020-07-19T00:00:00.0000000Z,2020-07-18T00:01:37.1510000Z,2020-07-18T23:51:25.4530000Z,0.003042,0.0036828,0.0030226,0.003484,220765953.68945664,1953
2020-07-19T00:00:00.0000000Z,2020-07-20T00:00:00.0000000Z,2020-07-19T00:08:39.5170000Z,2020-07-19T23:54:17.5900000Z,0.0034698,0.0038,0.0033114,0.0033849,98333869.75086744,1000
2020-07-20T00:00:00.0000000Z,2020-07-21T00:00:00.0000000Z,2020-07-20T00:02:38.4310000Z,2020-07-20T23:36:32.2600000Z,0.0033779,0.0034272,0.0031497,0.0032284,106849660.9867093,916
2020-07-21T00:00:00.0000000Z,2020-07-22T00:00:00.0000000Z,2020-07-21T00:15:38.8510000Z,2020-07-21T23:51:45.5230000Z,0.0031999,0.003311,0.003193,0.0033021,49331822.15769866,521
2020-07-22T00:00:00.0000000Z,2020-07-23T00:00:00.0000000Z,2020-07-22T00:14:52.4190000Z,2020-07-22T23:31:13.4350000Z,0.0032725,0.0032842,0.0032133,0.0032749,20705343.01258535,270
2020-07-23T00:00:00.0000000Z,2020-07-24T00:00:00.0000000Z,2020-07-23T00:06:23.9810000Z,2020-07-23T23:44:36.5660000Z,0.0032905,0.0033728,0.003217,0.0033059,50814432.81754065,492
2020-07-24T00:00:00.0000000Z,2020-07-25T00:00:00.0000000Z,2020-07-24T00:14:29.2420000Z,2020-07-24T23:16:59.6520000Z,0.0033059,0.0033059,0.0031568,0.0032247,27022713.21087307,309
2020-07-25T00:00:00.0000000Z,2020-07-26T00:00:00.0000000Z,2020-07-25T00:01:54.6500000Z,2020-07-25T23:51:58.0840000Z,0.0032266,0.0033159,0.0031805,0.00327,39844791.83244089,502
2020-07-26T00:00:00.0000000Z,2020-07-27T00:00:00.0000000Z,2020-07-26T00:03:35.2700000Z,2020-07-26T23:59:29.3390000Z,0.0032644,0.0033203,0.0031872,0.0032339,40773505.3117337,406
2020-07-27T00:00:00.0000000Z,2020-07-28T00:00:00.0000000Z,2020-07-27T00:04:08.7140000Z,2020-07-27T23:54:21.1700000Z,0.0032471,0.0032491,0.0030305,0.0031576,92424947.08222616,837
2020-07-28T00:00:00.0000000Z,2020-07-29T00:00:00.0000000Z,2020-07-28T00:02:22.8140000Z,2020-07-28T23:54:36.7520000Z,0.0031866,0.0032349,0.0031264,0.0031875,31010156.33586755,385
2020-07-29T00:00:00.0000000Z,2020-07-30T00:00:00.0000000Z,2020-07-29T00:02:28.4800000Z,2020-07-29T23:13:22.7720000Z,0.0031988,0.0032906,0.0031326,0.0031979,20011895.62487038,333
2020-07-30T00:00:00.0000000Z,2020-07-31T00:00:00.0000000Z,2020-07-30T00:03:54.2500000Z,2020-07-30T23:50:38.5130000Z,0.003163,0.0032412,0.0031157,0.0032311,19890649.6323483,316
2020-07-31T00:00:00.0000000Z,2020-08-01T00:00:00.0000000Z,2020-07-31T00:10:15.7340000Z,2020-07-31T23:45:25.9420000Z,0.0032016,0.0032349,0.0031381,0.0032214,17377863.0265878,318
2020-08-01T00:00:00.0000000Z,2020-08-02T00:00:00.0000000Z,2020-08-01T00:29:57.3650000Z,2020-08-01T23:59:34.5120000Z,0.003214,0.0038555,0.0032019,0.003712,112568687.54455706,1466
2020-08-02T00:00:00.0000000Z,2020-08-03T00:00:00.0000000Z,2020-08-02T00:02:01.1160000Z,2020-08-02T23:57:33.4140000Z,0.0037107,0.0037412,0.003259,0.0033438,80490544.47788718,643
2020-08-03T00:00:00.0000000Z,2020-08-04T00:00:00.0000000Z,2020-08-03T00:05:46.3540000Z,2020-08-03T23:25:42.0450000Z,0.0033178,0.0034696,0.0033015,0.0033746,44844619.71273788,422
2020-08-04T00:00:00.0000000Z,2020-08-05T00:00:00.0000000Z,2020-08-04T00:14:30.6150000Z,2020-08-04T23:57:46.7840000Z,0.0033844,0.0035721,0.0033544,0.0035504,41755099.20756754,641
2020-08-05T00:00:00.0000000Z,2020-08-06T00:00:00.0000000Z,2020-08-05T00:03:58.4550000Z,2020-08-05T23:45:15.7080000Z,0.0035524,0.003578,0.003474,0.0035084,23531711.31154641,357
2020-08-06T00:00:00.0000000Z,2020-08-07T00:00:00.0000000Z,2020-08-06T00:33:44.7170000Z,2020-08-06T23:36:19.5100000Z,0.0035111,0.0036484,0.0034502,0.0035457,37015962.74542276,488
2020-08-07T00:00:00.0000000Z,2020-08-08T00:00:00.0000000Z,2020-08-07T00:25:52.7120000Z,2020-08-07T23:43:56.3900000Z,0.0035873,0.0036087,0.0033542,0.0034914,27314594.98103802,423
2020-08-08T00:00:00.0000000Z,2020-08-09T00:00:00.0000000Z,2020-08-08T00:18:25.9860000Z,2020-08-08T23:55:54.9350000Z,0.0034806,0.0035244,0.0034489,0.0035106,14132245.21212906,190
2020-08-09T00:00:00.0000000Z,2020-08-10T00:00:00.0000000Z,2020-08-09T00:25:45.2380000Z,2020-08-09T23:55:52.3260000Z,0.003525,0.0035251,0.0034168,0.0034557,25596017.46300803,353
2020-08-10T00:00:00.0000000Z,2020-08-11T00:00:00.0000000Z,2020-08-10T00:02:29.4820000Z,2020-08-10T23:54:58.2690000Z,0.0034512,0.00355,0.0034164,0.0034973,43738016.76133076,467
2020-08-11T00:00:00.0000000Z,2020-08-12T00:00:00.0000000Z,2020-08-11T00:36:46.3460000Z,2020-08-11T23:44:23.0000000Z,0.0035065,0.0035725,0.0033225,0.0033953,57295080.33539023,552
2020-08-12T00:00:00.0000000Z,2020-08-13T00:00:00.0000000Z,2020-08-12T00:52:18.7300000Z,2020-08-12T23:59:20.3550000Z,0.0033462,0.0034909,0.0033462,0.003465,22531086.51939763,292
2020-08-13T00:00:00.0000000Z,2020-08-14T00:00:00.0000000Z,2020-08-13T00:08:11.0380000Z,2020-08-13T23:59:12.6060000Z,0.0034603,0.0035189,0.0033465,0.0034867,44890997.59994214,459
2020-08-14T00:00:00.0000000Z,2020-08-15T00:00:00.0000000Z,2020-08-14T00:01:29.7480000Z,2020-08-14T23:49:44.6040000Z,0.0034885,0.0035799,0.0034482,0.003561,31841820.82140202,465
2020-08-15T00:00:00.0000000Z,2020-08-16T00:00:00.0000000Z,2020-08-15T00:04:09.9040000Z,2020-08-15T23:47:47.6120000Z,0.0035909,0.0036238,0.0034831,0.0035413,30186467.75233398,418
2020-08-16T00:00:00.0000000Z,2020-08-17T00:00:00.0000000Z,2020-08-16T00:19:29.8860000Z,2020-08-16T23:50:44.0410000Z,0.0035216,0.0035626,0.0034492,0.0035262,28545666.14045285,410
2020-08-17T00:00:00.0000000Z,2020-08-18T00:00:00.0000000Z,2020-08-17T00:18:37.5360000Z,2020-08-17T23:55:24.9490000Z,0.0035139,0.0037913,0.0034892,0.0035788,43323306.10926687,769
2020-08-18T00:00:00.0000000Z,2020-08-19T00:00:00.0000000Z,2020-08-18T00:49:40.0120000Z,2020-08-18T23:54:29.5680000Z,0.0035985,0.0037119,0.0034394,0.0035115,34832376.08799042,424
2020-08-19T00:00:00.0000000Z,2020-08-20T00:00:00.0000000Z,2020-08-19T00:12:32.3390000Z,2020-08-19T23:55:54.8400000Z,0.0034946,0.0035372,0.003344,0.0034031,47951371.60707765,444
2020-08-20T00:00:00.0000000Z,2020-08-21T00:00:00.0000000Z,2020-08-20T00:12:19.4450000Z,2020-08-20T23:23:26.2740000Z,0.003447,0.0035023,0.0033826,0.0034416,27521522.9880765,258
2020-08-21T00:00:00.0000000Z,2020-08-22T00:00:00.0000000Z,2020-08-21T00:00:11.2090000Z,2020-08-21T23:44:12.6270000Z,0.0034405,0.003574,0.0033662,0.0033728,27344775.05859907,431
