time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2020-10-03T00:00:00.0000000Z,2020-10-04T00:00:00.0000000Z,2020-10-03T00:00:00.2539810Z,2020-10-03T23:59:59.8180080Z,3.8922,4.1312,3.8254,3.9074,1794805.92335669,14987
2020-10-04T00:00:00.0000000Z,2020-10-05T00:00:00.0000000Z,2020-10-04T00:00:00.1413660Z,2020-10-04T23:59:54.7998830Z,3.9074,3.9429,3.607,3.722,2975506.94681596,22672
2020-10-05T00:00:00.0000000Z,2020-10-06T00:00:00.0000000Z,2020-10-05T00:00:05.8268750Z,2020-10-05T23:59:58.9113320Z,3.7271,3.7961,3.187,3.323,4616969.02536838,33613
2020-10-06T00:00:00.0000000Z,2020-10-07T00:00:00.0000000Z,2020-10-06T00:00:00.9357790Z,2020-10-06T23:59:59.9066480Z,3.3175,3.353,2.628,2.7162,7864742.4053643,50880
2020-10-07T00:00:00.0000000Z,2020-10-08T00:00:00.0000000Z,2020-10-07T00:00:00.9499140Z,2020-10-07T23:59:55.6281770Z,2.7148,3.0095,2.4758,2.962,8475174.47595049,52449
2020-10-08T00:00:00.0000000Z,2020-10-09T00:00:00.0000000Z,2020-10-08T00:00:07.5545040Z,2020-10-08T23:59:59.5701770Z,2.9664,3.4676,2.6435,3.3558,7481382.7717374,48702
2020-10-09T00:00:00.0000000Z,2020-10-10T00:00:00.0000000Z,2020-10-09T00:00:00.7648810Z,2020-10-09T23:59:49.4284520Z,3.3525,3.5998,3.175,3.3867,4405959.90424264,35361
2020-10-10T00:00:00.0000000Z,2020-10-11T00:00:00.0000000Z,2020-10-10T00:00:00.3685790Z,2020-10-10T23:59:50.3462930Z,3.3798,3.6575,3.2729,3.296,2876417.33066394,21781
2020-10-11T00:00:00.0000000Z,2020-10-12T00:00:00.0000000Z,2020-10-11T00:00:00.0910620Z,2020-10-11T23:59:59.4135720Z,3.2958,3.4512,3.1834,3.3633,1930218.48201743,14463
2020-10-12T00:00:00.0000000Z,2020-10-13T00:00:00.0000000Z,2020-10-12T00:00:01.9136410Z,2020-10-12T23:59:45.8280290Z,3.3633,3.6167,3.286,3.4573,1804905.84281116,14404
2020-10-13T00:00:00.0000000Z,2020-10-14T00:00:00.0000000Z,2020-10-13T00:00:29.0351970Z,2020-10-13T23:59:47.5644440Z,3.4651,3.5012,3.2939,3.3509,954640.56823809,8067
2020-10-14T00:00:00.0000000Z,2020-10-15T00:00:00.0000000Z,2020-10-14T00:00:17.3141500Z,2020-10-14T23:59:50.0043830Z,3.3549,3.437,2.9725,3.1114,2193025.70224503,15890
2020-10-15T00:00:00.0000000Z,2020-10-16T00:00:00.0000000Z,2020-10-15T00:00:05.5102370Z,2020-10-15T23:59:50.9380190Z,3.1114,3.728,2.9209,3.084,2516877.49633437,19701
2020-10-16T00:00:00.0000000Z,2020-10-17T00:00:00.0000000Z,2020-10-16T00:00:01.0193060Z,2020-10-16T23:59:59.8967100Z,3.0837,3.418,2.88,3.048,4173732.31225577,27691
2020-10-17T00:00:00.0000000Z,2020-10-18T00:00:00.0000000Z,2020-10-17T00:00:05.8682380Z,2020-10-17T23:59:59.5095440Z,3.0485,3.183,2.9804,3.0591,1248359.78812784,12502
2020-10-18T00:00:00.0000000Z,2020-10-19T00:00:00.0000000Z,2020-10-18T00:00:17.3021380Z,2020-10-18T23:59:57.9711890Z,3.0572,3.302,3.0454,3.2884,1429239.15902389,12218
2020-10-19T00:00:00.0000000Z,2020-10-20T00:00:00.0000000Z,2020-10-19T00:00:15.7133300Z,2020-10-19T23:59:53.0029970Z,3.2851,3.2899,3.11,3.1737,1128167.6585533,10565
2020-10-20T00:00:00.0000000Z,2020-10-21T00:00:00.0000000Z,2020-10-20T00:00:16.0965070Z,2020-10-20T23:59:47.0947130Z,3.1717,3.1922,2.816,2.8608,2482247.86963771,17947
2020-10-21T00:00:00.0000000Z,2020-10-22T00:00:00.0000000Z,2020-10-21T00:00:14.5047400Z,2020-10-21T23:59:44.7391330Z,2.8618,3.168,2.8423,2.9433,2441677.40176619,17098
2020-10-22T00:00:00.0000000Z,2020-10-23T00:00:00.0000000Z,2020-10-22T00:00:05.2909240Z,2020-10-22T23:59:24.5828220Z,2.9435,3.1538,2.9251,3.0461,1763789.55191809,13748
2020-10-23T00:00:00.0000000Z,2020-10-24T00:00:00.0000000Z,2020-10-23T00:00:22.6202820Z,2020-10-23T23:59:13.7079380Z,3.0438,3.1256,2.963,3.0172,1235390.1168452,10185
2020-10-24T00:00:00.0000000Z,2020-10-25T00:00:00.0000000Z,2020-10-24T00:00:23.9479150Z,2020-10-24T23:59:56.3035060Z,3.0151,3.0872,2.93,2.9446,1363360.15439886,11180
2020-10-25T00:00:00.0000000Z,2020-10-26T00:00:00.0000000Z,2020-10-25T00:00:13.3872870Z,2020-10-25T23:59:56.5889850Z,2.9417,2.973,2.7158,2.7793,1813748.38840461,14209
2020-10-26T00:00:00.0000000Z,2020-10-27T00:00:00.0000000Z,2020-10-26T00:00:24.0686040Z,2020-10-26T23:59:09.3730100Z,2.7782,2.8776,2.518,2.7129,3487337.20225393,20919
2020-10-27T00:00:00.0000000Z,2020-10-28T00:00:00.0000000Z,2020-10-27T00:00:06.2767410Z,2020-10-27T23:58:08.0520000Z,2.7159,2.9135,2.7055,2.8279,2055493.79969899,15048
2020-10-28T00:00:00.0000000Z,2020-10-29T00:00:00.0000000Z,2020-10-28T00:00:42.7020000Z,2020-10-28T23:59:59.7400000Z,2.811,2.8605,2.597,2.67,1621061.20815434,10215
2020-10-29T00:00:00.0000000Z,2020-10-30T00:00:00.0000000Z,2020-10-29T00:00:07.2330000Z,2020-10-29T23:59:28.3869040Z,2.67,2.7405,2.487,2.5409,1340685.45163083,8199
2020-10-30T00:00:00.0000000Z,2020-10-31T00:00:00.0000000Z,2020-10-30T00:00:07.2738340Z,2020-10-30T23:59:54.7340680Z,2.5426,2.5652,2.2391,2.4163,3943689.95382233,21763
2020-10-31T00:00:00.0000000Z,2020-11-01T00:00:00.0000000Z,2020-10-31T00:00:01.6493410Z,2020-10-31T23:59:53.8167950Z,2.4145,2.4157,2.2438,2.2692,1837120.73736799,11375
2020-11-01T00:00:00.0000000Z,2020-11-02T00:00:00.0000000Z,2020-11-01T00:00:00.0532820Z,2020-11-01T23:59:39.1925010Z,2.267,2.452,2.2177,2.3794,2281588.55708749,15277
2020-11-02T00:00:00.0000000Z,2020-11-03T00:00:00.0000000Z,2020-11-02T00:00:01.1402060Z,2020-11-02T23:58:58.9889040Z,2.3799,2.4545,2.2258,2.2563,1636629.20324245,12382
2020-11-03T00:00:00.0000000Z,2020-11-04T00:00:00.0000000Z,2020-11-03T00:00:01.0470070Z,2020-11-03T23:59:57.7383090Z,2.2561,2.289,2.0563,2.1392,3447650.6849936,20922
2020-11-04T00:00:00.0000000Z,2020-11-05T00:00:00.0000000Z,2020-11-04T00:00:05.8620420Z,2020-11-04T23:59:28.8143450Z,2.1374,2.1698,1.878,1.9284,3538956.02477826,21941
2020-11-05T00:00:00.0000000Z,2020-11-06T00:00:00.0000000Z,2020-11-05T00:00:09.6192100Z,2020-11-05T23:59:58.2541700Z,1.93,2.44,1.7606,2.1946,8496234.02855646,49229
2020-11-06T00:00:00.0000000Z,2020-11-07T00:00:00.0000000Z,2020-11-06T00:00:00.0577840Z,2020-11-06T23:59:56.7773700Z,2.1949,2.6958,2.1771,2.5704,7843739.73213731,48597
2020-11-07T00:00:00.0000000Z,2020-11-08T00:00:00.0000000Z,2020-11-07T00:00:08.7219570Z,2020-11-07T23:59:46.7862460Z,2.5743,3.0329,2.41,2.4803,10844310.73994312,62457
2020-11-08T00:00:00.0000000Z,2020-11-09T00:00:00.0000000Z,2020-11-08T00:00:08.4653630Z,2020-11-08T23:59:46.3610140Z,2.4797,2.9209,2.4362,2.8652,3479443.7729952,24525
2020-11-09T00:00:00.0000000Z,2020-11-10T00:00:00.0000000Z,2020-11-09T00:00:02.3851050Z,2020-11-09T23:59:45.5400940Z,2.8674,2.8807,2.5747,2.6824,3608204.4284685,22435
2020-11-10T00:00:00.0000000Z,2020-11-11T00:00:00.0000000Z,2020-11-10T00:00:03.0775050Z,2020-11-10T23:59:59.7845010Z,2.6818,3.1772,2.6282,3.0784,4087795.71569953,32059
2020-11-11T00:00:00.0000000Z,2020-11-12T00:00:00.0000000Z,2020-11-11T00:00:15.7659350Z,2020-11-11T23:59:19.5865210Z,3.0787,3.2206,2.886,2.9354,3136366.89169173,24428
2020-11-12T00:00:00.0000000Z,2020-11-13T00:00:00.0000000Z,2020-11-12T00:00:05.9615590Z,2020-11-12T23:59:56.9352050Z,2.9358,3.1459,2.842,2.9603,2852639.56156063,21531
2020-11-13T00:00:00.0000000Z,2020-11-14T00:00:00.0000000Z,2020-11-13T00:00:04.0473180Z,2020-11-13T23:59:58.6379430Z,2.9622,3.9999,2.939,3.8624,6942360.24138653,46775
2020-11-14T00:00:00.0000000Z,2020-11-15T00:00:00.0000000Z,2020-11-14T00:00:00.2898660Z,2020-11-14T23:59:59.0214090Z,3.8655,3.977,3.5,3.813,5179602.95394555,44020
2020-11-15T00:00:00.0000000Z,2020-11-16T00:00:00.0000000Z,2020-11-15T00:00:00.3585880Z,2020-11-15T23:59:51.3477100Z,3.8157,4.37,3.618,3.8497,7054242.29435276,48640
2020-11-16T00:00:00.0000000Z,2020-11-17T00:00:00.0000000Z,2020-11-16T00:00:04.3096150Z,2020-11-16T23:59:42.3075490Z,3.8452,3.9421,3.4489,3.5668,5781231.39683627,37202
2020-11-17T00:00:00.0000000Z,2020-11-18T00:00:00.0000000Z,2020-11-17T00:00:01.2109630Z,2020-11-17T23:59:48.5485830Z,3.5665,3.8666,3.4805,3.819,5728454.80273742,41260
2020-11-18T00:00:00.0000000Z,2020-11-19T00:00:00.0000000Z,2020-11-18T00:00:06.2209860Z,2020-11-18T23:59:54.0978830Z,3.8132,3.8533,3.148,3.4624,5024348.59724004,33744
2020-11-19T00:00:00.0000000Z,2020-11-20T00:00:00.0000000Z,2020-11-19T00:00:00.0944250Z,2020-11-19T23:59:53.2781990Z,3.4666,3.9163,3.226,3.7512,5457895.24099357,33547
2020-11-20T00:00:00.0000000Z,2020-11-21T00:00:00.0000000Z,2020-11-20T00:00:03.7368340Z,2020-11-20T23:59:29.1761420Z,3.7482,4.091,3.68,3.8626,5453422.64901969,36996
2020-11-21T00:00:00.0000000Z,2020-11-22T00:00:00.0000000Z,2020-11-21T00:00:03.5833150Z,2020-11-21T23:59:55.8307560Z,3.8619,3.9407,3.571,3.8341,4292669.37196087,30760
2020-11-22T00:00:00.0000000Z,2020-11-23T00:00:00.0000000Z,2020-11-22T00:00:13.8184050Z,2020-11-22T23:59:58.6538550Z,3.8448,3.9552,3.4146,3.6819,4246896.88123462,30074
2020-11-23T00:00:00.0000000Z,2020-11-24T00:00:00.0000000Z,2020-11-23T00:00:10.5596980Z,2020-11-23T23:59:48.5637050Z,3.6899,4.299,3.633,4.1875,5110646.5710827,34162
2020-11-24T00:00:00.0000000Z,2020-11-25T00:00:00.0000000Z,2020-11-24T00:00:01.8281360Z,2020-11-24T23:59:48.3106960Z,4.1874,4.5,3.931,4.066,5110248.3978903,38489
2020-11-25T00:00:00.0000000Z,2020-11-26T00:00:00.0000000Z,2020-11-25T00:00:00.1501470Z,2020-11-25T23:59:49.1080000Z,4.0678,4.204,3.5264,3.681,4428115.84592318,27746
2020-11-26T00:00:00.0000000Z,2020-11-27T00:00:00.0000000Z,2020-11-26T00:00:01.3449850Z,2020-11-26T23:59:45.7851000Z,3.6755,3.7702,3.1,3.4369,6833925.20594895,38939
2020-11-27T00:00:00.0000000Z,2020-11-28T00:00:00.0000000Z,2020-11-27T00:00:02.8830000Z,2020-11-27T23:59:59.1919280Z,3.4356,3.538,3.1609,3.311,2974159.41880057,22695
2020-11-28T00:00:00.0000000Z,2020-11-29T00:00:00.0000000Z,2020-11-28T00:00:04.3945840Z,2020-11-28T23:59:59.6274500Z,3.3081,3.5384,3.2578,3.4638,2054549.72962551,16943
2020-11-29T00:00:00.0000000Z,2020-11-30T00:00:00.0000000Z,2020-11-29T00:00:03.1101730Z,2020-11-29T23:59:36.3679740Z,3.4605,3.5776,3.3651,3.556,1129048.62643751,11594
2020-11-30T00:00:00.0000000Z,2020-12-01T00:00:00.0000000Z,2020-11-30T00:00:02.7918530Z,2020-11-30T23:59:53.9590070Z,3.56,3.8085,3.5366,3.7743,1983183.83783723,16484
2020-12-01T00:00:00.0000000Z,2020-12-02T00:00:00.0000000Z,2020-12-01T00:01:22.4101860Z,2020-12-01T23:59:48.3821970Z,3.7664,3.986,3.4111,3.5537,3197542.87752604,18427
2020-12-02T00:00:00.0000000Z,2020-12-03T00:00:00.0000000Z,2020-12-02T00:00:00.6452550Z,2020-12-02T23:59:59.4859000Z,3.5541,4.179,3.4982,3.9532,3153065.23832868,23217
2020-12-03T00:00:00.0000000Z,2020-12-04T00:00:00.0000000Z,2020-12-03T00:00:02.0966700Z,2020-12-03T23:59:25.7588510Z,3.947,4.029,3.8023,3.8886,1879838.76890865,14246
2020-12-04T00:00:00.0000000Z,2020-12-05T00:00:00.0000000Z,2020-12-04T00:00:31.7806500Z,2020-12-04T23:59:54.6279570Z,3.885,3.9209,3.5,3.5232,1492781.58211947,12619
2020-12-05T00:00:00.0000000Z,2020-12-06T00:00:00.0000000Z,2020-12-05T00:00:03.3494970Z,2020-12-05T23:59:41.0821960Z,3.52,3.698,3.45,3.6836,1252987.5913431,10148
2020-12-06T00:00:00.0000000Z,2020-12-07T00:00:00.0000000Z,2020-12-06T00:00:01.2480570Z,2020-12-06T23:59:45.3958020Z,3.6828,3.797,3.51,3.6504,959112.49638505,9161
2020-12-07T00:00:00.0000000Z,2020-12-08T00:00:00.0000000Z,2020-12-07T00:00:12.8481680Z,2020-12-07T23:59:46.5946330Z,3.6523,3.878,3.564,3.758,1529766.8024741,13996
2020-12-08T00:00:00.0000000Z,2020-12-09T00:00:00.0000000Z,2020-12-08T00:00:02.5286060Z,2020-12-08T23:59:52.3300360Z,3.7544,3.764,3.276,3.2977,2231352.40815416,16580
2020-12-09T00:00:00.0000000Z,2020-12-10T00:00:00.0000000Z,2020-12-09T00:00:13.5587020Z,2020-12-09T23:58:24.0120000Z,3.2915,3.3986,3.1171,3.36,2511595.46990354,21300
2020-12-10T00:00:00.0000000Z,2020-12-11T00:00:00.0000000Z,2020-12-10T00:00:12.3606020Z,2020-12-10T23:59:51.6956750Z,3.3576,3.3715,3.19,3.2399,781263.70243866,8246
2020-12-11T00:00:00.0000000Z,2020-12-12T00:00:00.0000000Z,2020-12-11T00:00:03.6400000Z,2020-12-11T23:59:55.0141690Z,3.2387,3.2489,2.9111,2.9631,2821914.63554327,21014
2020-12-12T00:00:00.0000000Z,2020-12-13T00:00:00.0000000Z,2020-12-12T00:00:11.4858060Z,2020-12-12T23:59:53.3002850Z,2.9628,3.1861,2.9581,3.1231,1872629.82081085,12535
2020-12-13T00:00:00.0000000Z,2020-12-14T00:00:00.0000000Z,2020-12-13T00:00:01.2146290Z,2020-12-13T23:59:34.6940000Z,3.123,3.37,3.0726,3.3429,1005658.61834878,7857
2020-12-14T00:00:00.0000000Z,2020-12-15T00:00:00.0000000Z,2020-12-14T00:00:19.3608710Z,2020-12-14T23:59:41.8298120Z,3.3372,3.55,3.232,3.4803,1756966.07419315,11391
2020-12-15T00:00:00.0000000Z,2020-12-16T00:00:00.0000000Z,2020-12-15T00:00:00.9290000Z,2020-12-15T23:59:54.1124040Z,3.4843,3.518,3.3084,3.3296,1258027.22252782,9639
2020-12-16T00:00:00.0000000Z,2020-12-17T00:00:00.0000000Z,2020-12-16T00:00:08.6424950Z,2020-12-16T23:59:35.0107240Z,3.3288,3.5436,3.2432,3.543,2111411.980663,14633
2020-12-17T00:00:00.0000000Z,2020-12-18T00:00:00.0000000Z,2020-12-17T00:00:00.2804350Z,2020-12-17T23:59:28.6083190Z,3.5394,4.0,3.4387,3.7,3650242.183347,30132
2020-12-18T00:00:00.0000000Z,2020-12-19T00:00:00.0000000Z,2020-12-18T00:00:14.3129810Z,2020-12-18T23:59:53.3523700Z,3.6968,3.8557,3.5466,3.7655,2581416.30157129,19215
2020-12-19T00:00:00.0000000Z,2020-12-20T00:00:00.0000000Z,2020-12-19T00:00:09.3479600Z,2020-12-19T23:59:43.7970660Z,3.7736,4.2639,3.708,3.9683,5310285.50538594,41129
2020-12-20T00:00:00.0000000Z,2020-12-21T00:00:00.0000000Z,2020-12-20T00:00:00.5922580Z,2020-12-20T23:59:31.6703680Z,3.9677,4.0253,3.704,3.7649,2190036.50284939,20696
2020-12-21T00:00:00.0000000Z,2020-12-22T00:00:00.0000000Z,2020-12-21T00:00:21.0996770Z,2020-12-21T23:59:46.5389000Z,3.7565,3.9242,3.4049,3.512,2519210.21894419,20215
2020-12-22T00:00:00.0000000Z,2020-12-23T00:00:00.0000000Z,2020-12-22T00:00:04.8229310Z,2020-12-22T23:59:55.5410190Z,3.5113,3.777,3.2838,3.7344,2596546.78694465,21679
2020-12-23T00:00:00.0000000Z,2020-12-24T00:00:00.0000000Z,2020-12-23T00:00:02.7348850Z,2020-12-23T23:59:59.5898330Z,3.7328,3.7745,3.0147,3.3137,3712952.72118402,25215
2020-12-24T00:00:00.0000000Z,2020-12-25T00:00:00.0000000Z,2020-12-24T00:00:00.9481840Z,2020-12-24T23:59:47.7844260Z,3.3095,3.527,3.1615,3.5248,2543780.83107318,18852
2020-12-25T00:00:00.0000000Z,2020-12-26T00:00:00.0000000Z,2020-12-25T00:00:01.9619980Z,2020-12-25T23:59:47.3848350Z,3.5215,3.6461,3.373,3.5022,1368689.35957302,12230
2020-12-26T00:00:00.0000000Z,2020-12-27T00:00:00.0000000Z,2020-12-26T00:00:11.7650610Z,2020-12-26T23:59:53.3767860Z,3.4971,3.5979,3.3548,3.4166,1090836.6481298,10451
2020-12-27T00:00:00.0000000Z,2020-12-28T00:00:00.0000000Z,2020-12-27T00:00:00.2656620Z,2020-12-27T23:59:57.4235980Z,3.4172,3.7948,3.339,3.593,2847043.10445397,23587
2020-12-28T00:00:00.0000000Z,2020-12-29T00:00:00.0000000Z,2020-12-28T00:00:05.1407470Z,2020-12-28T23:59:40.8871600Z,3.5947,3.941,3.5664,3.722,2652007.25578727,19421
2020-12-29T00:00:00.0000000Z,2020-12-30T00:00:00.0000000Z,2020-12-29T00:00:20.5673340Z,2020-12-29T23:59:28.2303370Z,3.7247,3.8338,3.491,3.6711,2529582.61286478,17995
2020-12-30T00:00:00.0000000Z,2020-12-31T00:00:00.0000000Z,2020-12-30T00:00:06.3829840Z,2020-12-30T23:59:53.8875960Z,3.6738,4.3826,3.6295,4.1497,6229159.76537455,45921
2020-12-31T00:00:00.0000000Z,2021-01-01T00:00:00.0000000Z,2020-12-31T00:00:02.5673790Z,2020-12-31T23:59:53.2748250Z,4.1524,5.3139,3.934,5.162,11594441.97707086,92854
2021-01-01T00:00:00.0000000Z,2021-01-02T00:00:00.0000000Z,2021-01-01T00:00:02.0555380Z,2021-01-01T23:59:54.7581680Z,5.157,5.2813,4.6207,4.7478,6409334.57868353,53849
2021-01-02T00:00:00.0000000Z,2021-01-03T00:00:00.0000000Z,2021-01-02T00:00:00.7173320Z,2021-01-02T23:59:47.1304130Z,4.743,5.1873,4.4937,4.8632,7348442.3703286,58771
2021-01-03T00:00:00.0000000Z,2021-01-04T00:00:00.0000000Z,2021-01-03T00:00:01.5428220Z,2021-01-03T23:59:59.8756000Z,4.86,5.6536,4.6801,5.5241,8098004.18035545,63225
2021-01-04T00:00:00.0000000Z,2021-01-05T00:00:00.0000000Z,2021-01-04T00:00:00.3001020Z,2021-01-04T23:59:59.3589880Z,5.53,6.2375,4.881,5.4248,9348381.69365815,63557
2021-01-05T00:00:00.0000000Z,2021-01-06T00:00:00.0000000Z,2021-01-05T00:00:00.2444990Z,2021-01-05T23:59:59.9975630Z,5.4252,6.5824,5.2001,6.2715,7068374.8004486,56797
2021-01-06T00:00:00.0000000Z,2021-01-07T00:00:00.0000000Z,2021-01-06T00:00:00.0595720Z,2021-01-06T23:59:46.6171690Z,6.2725,6.616,5.89,6.4264,4708751.03267403,39745
2021-01-07T00:00:00.0000000Z,2021-01-08T00:00:00.0000000Z,2021-01-07T00:00:01.4476690Z,2021-01-07T23:59:59.1006530Z,6.4329,7.014,6.02,6.2745,4250778.85811558,34511
2021-01-08T00:00:00.0000000Z,2021-01-09T00:00:00.0000000Z,2021-01-08T00:00:03.0908950Z,2021-01-08T23:59:52.4638130Z,6.2818,6.3735,5.4802,5.8751,4363837.62845423,34015
2021-01-09T00:00:00.0000000Z,2021-01-10T00:00:00.0000000Z,2021-01-09T00:00:07.3019230Z,2021-01-09T23:59:52.5266680Z,5.8754,6.3761,5.67,6.2453,3124562.11901401,24898
2021-01-10T00:00:00.0000000Z,2021-01-11T00:00:00.0000000Z,2021-01-10T00:00:00.7445480Z,2021-01-10T23:59:49.5740000Z,6.2453,6.6,5.451,5.975,3872737.08658696,36193
2021-01-11T00:00:00.0000000Z,2021-01-12T00:00:00.0000000Z,2021-01-11T00:00:25.3758850Z,2021-01-11T23:59:45.5254560Z,5.9887,5.9988,4.3542,5.2496,7316698.61988485,55176
2021-01-12T00:00:00.0000000Z,2021-01-13T00:00:00.0000000Z,2021-01-12T00:00:02.8869730Z,2021-01-12T23:59:53.8419850Z,5.2521,5.857,4.9601,5.5909,3043530.86234693,30889
2021-01-13T00:00:00.0000000Z,2021-01-14T00:00:00.0000000Z,2021-01-13T00:00:08.9152750Z,2021-01-13T23:59:53.5545920Z,5.5956,6.493,5.2616,6.3398,2820268.24119137,28872
2021-01-14T00:00:00.0000000Z,2021-01-15T00:00:00.0000000Z,2021-01-14T00:00:02.6017100Z,2021-01-14T23:59:57.4610000Z,6.3402,7.192,6.1799,6.939,4712163.04544087,42657
2021-01-15T00:00:00.0000000Z,2021-01-16T00:00:00.0000000Z,2021-01-15T00:00:00.9815990Z,2021-01-15T23:59:59.5409380Z,6.9418,7.482,6.3706,7.365,5827415.73472026,56212
2021-01-16T00:00:00.0000000Z,2021-01-17T00:00:00.0000000Z,2021-01-16T00:00:02.2536850Z,2021-01-16T23:59:59.2714670Z,7.3748,9.371,7.131,8.3963,7725332.9811934,72670
2021-01-17T00:00:00.0000000Z,2021-01-18T00:00:00.0000000Z,2021-01-17T00:00:00.8615750Z,2021-01-17T23:59:56.0502280Z,8.3886,9.1737,7.933,8.6782,5741878.08199679,62325
2021-01-18T00:00:00.0000000Z,2021-01-19T00:00:00.0000000Z,2021-01-18T00:00:02.6150000Z,2021-01-18T23:59:56.4706200Z,8.684,9.8631,8.3012,9.194,3949830.35543554,46264
2021-01-19T00:00:00.0000000Z,2021-01-20T00:00:00.0000000Z,2021-01-19T00:00:03.0940710Z,2021-01-19T23:59:58.9090000Z,9.1953,9.68,8.4455,8.601,3445519.08162498,43168
2021-01-20T00:00:00.0000000Z,2021-01-21T00:00:00.0000000Z,2021-01-20T00:00:00.6092890Z,2021-01-20T23:59:59.6573080Z,8.5899,9.049,7.6331,8.9794,3579417.61146219,42277
2021-01-21T00:00:00.0000000Z,2021-01-22T00:00:00.0000000Z,2021-01-21T00:00:01.8222660Z,2021-01-21T23:59:55.1714670Z,8.9777,9.0412,7.2582,7.5714,4116058.23262556,44893
2021-01-22T00:00:00.0000000Z,2021-01-23T00:00:00.0000000Z,2021-01-22T00:00:00.3892220Z,2021-01-22T23:59:54.7258940Z,7.5848,9.164,7.01,8.7075,4343783.38235825,41578
2021-01-23T00:00:00.0000000Z,2021-01-24T00:00:00.0000000Z,2021-01-23T00:00:02.6749230Z,2021-01-23T23:59:48.3390060Z,8.704,9.5384,8.4848,9.3423,2531478.09042141,28649
2021-01-24T00:00:00.0000000Z,2021-01-25T00:00:00.0000000Z,2021-01-24T00:00:01.3420000Z,2021-01-24T23:59:59.7351660Z,9.329,12.3195,9.1786,12.0407,6816187.50402163,87204
2021-01-25T00:00:00.0000000Z,2021-01-26T00:00:00.0000000Z,2021-01-25T00:00:00.5118500Z,2021-01-25T23:59:53.1553370Z,12.0423,12.9637,10.8493,11.3122,7277892.60578485,99034
